0.2,250,3299.4
0.25,0,0.0
0.25,10,10.7
0.25,20,21.9
0.25,30,34.2
0.25,40,57.6
0.25,50,62.6
0.25,60,65.0
0.25,70,87.1
0.25,80,93.1
0.25,90,118.7
0.25,100,113.9
0.25,110,200.4
0.25,120,168.6
0.25,130,198.5
0.25,140,238.8
0.25,150,196.8
0.25,160,198.1
0.25,170,246.1
0.25,180,303.1
0.25,190,430.0
0.25,200,335.9
0.25,210,496.6
0.25,220,573.7
0.25,230,644.5
0.25,240,830.8
0.25,250,822.0
0.3,0,0.0
0.3,10,10.6
0.3,20,27.2
0.3,30,32.5
0.3,40,43.9
0.3,50,60.9
0.3,60,67.7
0.3,70,80.0
0.3,80,97.7
0.3,90,111.2
0.3,100,123.1
0.3,110,120.5
0.3,120,167.8
0.3,130,139.8
0.3,140,156.0
0.3,150,189.6
0.3,160,196.5
0.3,170,218.6
0.3,180,235.9
0.3,190,234.8
0.3,200,237.8
0.3,210,277.5
0.3,220,265.3
0.3,230,285.1
0.3,240,360.5
0.3,250,292.4
0.35,0,0.0
0.35,10,10.1
0.35,20,20.1
0.35,30,30.6
0.35,40,41.3
0.35,50,54.1
0.35,60,63.4
0.35,70,72.9
0.35,80,88.9
0.35,90,103.5
0.35,100,110.0
0.35,110,129.2
0.35,120,130.9
0.35,130,140.2
0.35,140,142.3
0.35,150,164.8
0.35,160,171.7
0.35,170,190.4
0.35,180,199.9
0.35,190,203.8
0.35,200,217.2
0.35,210,224.5
0.35,220,276.3
0.35,230,247.7
0.35,240,274.9
0.35,250,275.0
0.4,0,0.0
0.4,10,11.3
0.4,20,20.4
0.4,30,33.8
0.4,40,41.5
0.4,50,53.9
0.4,60,60.7
0.4,70,75.9
0.4,80,89.6
0.4,90,93.0
0.4,100,121.1
0.4,110,114.0
0.4,120,128.5
0.4,130,136.0
0.4,140,147.0
0.4,150,158.3
0.4,160,169.7
0.4,170,188.7
0.4,180,195.3
0.4,190,198.4
0.4,200,210.0
0.4,210,234.0
0.4,220,235.8
0.4,230,240.7
0.4,240,257.0
0.4,250,270.3
0.45,0,0.0
0.45,10,10.1
0.45,20,25.0
0.45,30,32.5
0.45,40,48.2
0.45,50,54.9
0.45,60,62.6
0.45,70,71.9
0.45,80,86.3
0.45,90,91.6
0.45,100,102.7
0.45,110,115.4
0.45,120,121.1
0.45,130,139.5
0.45,140,145.3
0.45,150,157.6
0.45,160,165.4
0.45,170,178.2
0.45,180,187.9
0.45,190,196.0
0.45,200,219.0
0.45,210,214.5
0.45,220,223.5
0.45,230,239.5
0.45,240,252.6
0.45,250,258.7
0.5,0,0.0
0.5,10,10.0
0.5,20,20.0
0.5,30,31.2
0.5,40,39.6
0.5,50,52.0
0.5,60,59.6
0.5,70,69.1
0.5,80,81.1
0.5,90,92.4
0.5,100,99.2
0.5,110,110.5
0.5,120,122.7
0.5,130,131.5
0.5,140,142.6
0.5,150,148.5
0.5,160,159.9
0.5,170,170.8
0.5,180,177.9
0.5,190,192.0
0.5,200,199.9
0.5,210,212.6
0.5,220,218.3
0.5,230,230.6
0.5,240,241.3
0.5,250,248.6
