0.2,250,3364.3
0.25,0,0.0
0.25,10,10.6
0.25,20,21.9
0.25,30,39.0
0.25,40,54.8
0.25,50,59.8
0.25,60,103.8
0.25,70,136.6
0.25,80,92.8
0.25,90,104.0
0.25,100,130.5
0.25,110,152.8
0.25,120,140.6
0.25,130,263.8
0.25,140,186.5
0.25,150,217.4
0.25,160,453.4
0.25,170,221.2
0.25,180,289.2
0.25,190,421.8
0.25,200,293.2
0.25,210,338.6
0.25,220,751.2
0.25,230,403.0
0.25,240,770.2
0.25,250,680.8
0.3,0,0.0
0.3,10,11.0
0.3,20,21.2
0.3,30,32.0
0.3,40,50.8
0.3,50,62.2
0.3,60,79.9
0.3,70,86.3
0.3,80,106.3
0.3,90,110.7
0.3,100,112.1
0.3,110,147.6
0.3,120,143.9
0.3,130,152.0
0.3,140,179.6
0.3,150,217.2
0.3,160,194.6
0.3,170,195.3
0.3,180,227.1
0.3,190,240.9
0.3,200,260.7
0.3,210,260.3
0.3,220,307.3
0.3,230,277.6
0.3,240,300.5
0.3,250,358.2
0.35,0,0.0
0.35,10,10.4
0.35,20,21.2
0.35,30,30.3
0.35,40,46.3
0.35,50,53.0
0.35,60,64.9
0.35,70,71.6
0.35,80,88.8
0.35,90,101.3
0.35,100,109.5
0.35,110,126.4
0.35,120,129.8
0.35,130,145.8
0.35,140,146.4
0.35,150,161.3
0.35,160,166.9
0.35,170,200.7
0.35,180,197.1
0.35,190,199.0
0.35,200,218.3
0.35,210,243.1
0.35,220,240.5
0.35,230,262.4
0.35,240,256.1
0.35,250,270.7
0.4,0,0.0
0.4,10,10.3
0.4,20,20.3
0.4,30,30.3
0.4,40,40.7
0.4,50,51.0
0.4,60,66.8
0.4,70,76.8
0.4,80,82.9
0.4,90,96.7
0.4,100,101.3
0.4,110,122.0
0.4,120,129.9
0.4,130,135.1
0.4,140,148.4
0.4,150,156.0
0.4,160,163.3
0.4,170,181.8
0.4,180,183.7
0.4,190,190.2
0.4,200,206.5
0.4,210,227.1
0.4,220,224.8
0.4,230,250.9
0.4,240,263.9
0.4,250,257.7
0.45,0,0.0
0.45,10,11.5
0.45,20,20.7
0.45,30,30.4
0.45,40,45.8
0.45,50,53.5
0.45,60,61.2
0.45,70,75.8
0.45,80,89.3
0.45,90,94.2
0.45,100,106.4
0.45,110,115.1
0.45,120,125.2
0.45,130,144.2
0.45,140,146.5
0.45,150,158.9
0.45,160,169.5
0.45,170,174.8
0.45,180,182.2
0.45,190,196.9
0.45,200,216.9
0.45,210,219.4
0.45,220,229.5
0.45,230,239.0
0.45,240,249.1
0.45,250,269.6
0.5,0,0.0
0.5,10,10.3
0.5,20,19.9
0.5,30,31.6
0.5,40,39.7
0.5,50,49.6
0.5,60,59.5
0.5,70,71.9
0.5,80,80.0
0.5,90,92.1
0.5,100,104.4
0.5,110,112.2
0.5,120,121.5
0.5,130,135.4
0.5,140,138.6
0.5,150,153.2
0.5,160,159.5
0.5,170,169.0
0.5,180,180.3
0.5,190,188.3
0.5,200,199.2
0.5,210,214.6
0.5,220,217.7
0.5,230,228.6
0.5,240,235.5
0.5,250,245.3
