(384,191,230)
(745,834,0)
(836,97,1636)
(449,210,273)
(471,941,33)
(578,874,3270)
(976,184,25)
(566,661,20)
(157,14,1)
(327,994,109)
(379,953,4)
(12,609,349)
(344,876,3270)
(561,84,578)
(24,39,1)
(162,631,349)
(798,405,1579)
(801,475,232)
(444,988,49)
(593,428,1)
(669,800,3270)
(227,54,1)
(976,365,28)
(411,559,1)
(324,895,3270)
(404,258,474)
(213,627,460)
(880,738,5)
(472,70,248)
(875,908,757)
(352,364,1)
(200,292,1)
(229,265,1)
(635,967,24)
(265,146,1)
(678,942,61)
(275,672,349)
(696,890,5)
(544,728,3835)
(779,871,29)
(661,428,1)
(443,352,1)
(358,599,70)
(250,325,1)
(347,544,348)
(833,188,1636)
(818,887,27)
(512,327,361)
(679,159,242)
(946,261,167)
(494,633,86)
(973,314,19)
(864,828,1)
(791,495,1579)
(993,180,155)
(894,991,757)
(955,811,3270)
(835,15,1636)
(985,89,8)
(542,847,3833)
(315,317,1)
(969,831,3835)
(183,277,1)
(739,619,1594)
(287,593,349)
(589,639,1)
(128,155,1)
(108,700,3835)
(567,422,1)
(578,928,26)
(762,624,1594)
(935,804,3270)
(777,611,1594)
(678,375,27)
(622,119,160)
(278,414,44)
(516,805,3270)
(824,479,1579)
(603,634,1)
(960,132,104)
(571,576,73)
(511,130,340)
(168,153,1)
(189,893,3261)
(531,103,294)
(305,294,1)
(6,111,1)
(862,816,25)
(653,723,3835)
(341,744,3835)
(540,535,1)
(691,516,1579)
(603,892,3270)
(687,434,1579)
(393,374,2)
(715,26,1636)
(725,411,1579)
(583,495,29)
(792,807,0)
(826,838,1)
(68,661,349)
(734,708,1)
(122,343,1)
(13,32,1)
(234,126,1)
(546,466,1)
(541,680,39)
(578,425,28)
(542,352,0)
(595,77,160)
(97,754,3835)
(541,63,251)
(364,994,14)
(191,574,349)
(199,527,348)
(526,130,99)
(347,751,3835)
(547,18,305)
(123,955,118)
(731,68,1636)
(913,949,1)
(518,769,3270)
(955,38,11)
(794,617,1594)
(120,902,111)
(733,658,1594)
(50,289,1)
(666,236,521)
(882,679,1594)
(442,677,78)
(335,592,349)
(359,955,28)
(918,386,5)
(597,476,26)
(839,369,1579)
(283,326,1)
(325,251,1)
(641,159,67)
(112,786,3835)
(325,470,348)
(773,630,1590)
(877,338,1636)
(576,7,160)
(881,898,757)
(551,981,19)
(333,140,1)
(278,828,3270)
(437,836,3835)
(248,28,1)
(802,506,1579)
(382,697,3270)
(843,21,1636)
(547,646,8)
(762,739,1)
(643,390,28)
(832,19,1636)
(787,569,1579)
(671,379,9)
(992,593,41)
(126,910,110)
(435,48,271)
(790,190,1636)
(837,662,1594)
(674,668,1)
(574,58,86)
(171,684,371)
(946,484,1)
(418,371,1)
(826,654,1594)
(486,914,18)
(266,967,119)
(235,950,110)
(710,592,1594)
(139,245,1)
(866,62,1636)
(543,23,248)
(156,890,3270)
(534,178,249)
(467,225,230)
(625,57,160)
(612,671,1)
(345,330,1)
(415,720,3835)
(936,228,38)
(243,560,348)
(458,42,285)
(776,989,757)
(683,106,604)
(522,188,230)
(650,688,3835)
(580,564,88)
(157,692,3835)
(669,272,471)
(512,346,361)
(445,583,90)
(210,764,3835)
(342,609,349)
(745,594,1594)
(329,243,1)
(573,995,34)
(657,557,11)
(36,643,349)
(697,216,1636)
(516,552,1)
(137,184,1)
(601,106,26)
(636,89,185)
(604,251,582)
(992,234,32)
(297,272,0)
(327,53,1)
(142,716,3835)
(820,608,1594)
(650,511,26)
(640,352,27)
(506,40,543)
(256,852,3835)
(190,94,1)
(969,780,3835)
(46,550,348)
(360,280,320)
(455,456,1)
(964,490,30)
(600,658,0)
(976,16,25)
(550,138,230)
(34,831,3835)
(320,5,1)
(973,379,22)
(620,282,551)
(70,452,348)
(942,605,75)
(876,450,1579)
(688,472,232)
(628,251,160)
(649,106,6)
(402,649,59)
(326,173,1)
(931,516,19)
(907,799,3835)
(27,202,1)
(354,984,28)
(694,871,60)
(378,914,64)
(188,593,349)
(407,634,11)
(901,525,38)
(440,554,1)
(330,3,1)
(522,698,1367)
(268,127,1)
(451,944,27)
(574,702,3833)
(727,451,232)
(301,797,3835)
(393,339,8)
(459,6,271)
(557,909,39)
(655,172,211)
(68,39,1)
(801,113,1636)
(155,697,3270)
(528,965,15)
(712,700,1)
(228,925,109)
(137,282,1)
(379,501,1)
(44,529,348)
(541,286,251)
(314,329,1)
(534,846,3835)
(112,613,349)
(579,661,1)
(132,988,119)
(288,382,348)
(256,325,1)
(863,877,1)
(344,494,348)
(194,677,349)
(103,746,3835)
(984,918,1)
(660,221,160)
(234,611,349)
(837,449,1579)
(262,577,349)
(29,299,1)
(374,426,1)
(830,78,1636)
(822,539,1579)
(608,930,3)
(372,444,0)
(129,968,112)
(834,388,232)
(322,309,1)
(415,981,28)
(742,272,1636)
(789,239,1636)
(32,693,3835)
(643,703,3270)
(403,764,3835)
(432,924,57)
(35,582,349)
(857,997,756)
(758,94,1636)
(910,679,15)
(550,371,1)
(998,845,3835)
(964,974,1)
(995,4,67)
(150,950,116)
(534,736,3835)
(920,268,14)
(960,28,104)
(352,698,1367)
(196,312,1)
(475,353,0)
(205,121,1)
(706,449,1579)
(106,320,1)
(312,525,348)
(720,593,1593)
(300,122,1)
(747,147,1636)
(439,186,338)
(341,923,116)
(969,469,36)
(234,87,1)
(260,147,1)
(966,748,3835)
(981,981,0)
(268,348,45)
(85,862,571)
(970,661,25)
(97,522,348)
(524,235,556)
(835,295,1636)
(127,448,348)
(703,646,232)
(655,274,211)
(221,442,348)
(844,135,1636)
(627,290,160)
(663,177,211)
(749,720,1)
(196,200,1)
(424,730,3835)
(550,810,3270)
(966,552,119)
(887,422,1579)
(765,543,1579)
(237,547,348)
(152,142,1)
(717,888,16)
(768,318,1636)
(774,393,1579)
(333,722,3835)
(799,719,0)
(805,746,1)
(328,975,114)
(323,743,3835)
(760,249,1636)
(185,919,124)
(952,750,3835)
(735,337,1636)
(724,274,1636)
(460,457,1)
(890,720,8)
(461,289,526)
(388,285,422)
(852,995,757)
(818,546,1579)
(369,407,0)
(934,982,1)
(482,253,439)
(141,807,3835)
(689,664,1594)
(972,880,3270)
(670,505,27)
(295,74,1)
(763,367,1579)
(143,214,1)
(942,574,75)
(272,898,140)
(945,870,3270)
(228,170,1)
(893,317,1636)
(9,511,348)
(529,986,11)
(60,515,348)
(654,145,208)
(851,219,1636)
(847,23,1636)
(47,989,108)
(269,576,357)
(181,405,348)
(651,686,3270)
(223,351,213)
(478,222,244)
(972,518,25)
(202,972,111)
(968,559,2)
(876,555,1579)
(754,818,1)
(120,545,459)
(947,482,119)
(154,971,109)
(895,217,758)
(522,955,13)
(602,848,3835)
(810,964,757)
(791,561,232)
(996,94,5)
(212,414,50)
(752,663,1594)
(859,227,1636)
(238,924,124)
(441,829,3835)
(849,115,1636)
(973,684,28)
(165,514,348)
(874,376,232)
(243,364,203)
(456,479,0)
(754,801,1)
(90,497,348)
(114,3,1)
(206,844,3835)
(99,238,1)
(311,877,3270)
(153,479,348)
(796,693,1)
(760,326,1636)
(472,590,5)
(4,502,348)
(1000,377,20)
(941,886,3270)
(733,121,1636)
(199,477,348)
(935,483,1)
(576,910,16)
(511,912,32)
(583,630,1)
(547,392,1)
(483,2,232)
(990,963,1)
(568,565,1)
(836,735,1)
(984,806,3835)
(238,113,1)
(447,377,1)
(899,501,7)
(846,70,1636)
(4,24,1)
(144,788,3835)
(485,616,74)
(695,689,1)
(58,75,1)
(292,322,1)
(723,225,1636)
(307,636,349)
(996,262,5)
(502,464,1)
(26,275,1)
(694,223,1636)
(238,452,348)
(358,286,230)
(742,757,1)
(632,830,3270)
(222,644,349)
(724,826,0)
(39,694,3835)
(976,403,28)
(273,393,203)
(636,273,185)
(64,441,199)
(98,825,3270)
(819,776,1)
(132,51,1)
(887,20,1636)
(994,940,1)
(380,839,3835)
(551,122,257)
(565,920,22)
(728,918,757)
(963,975,1)
(997,593,106)
(111,951,116)
(999,3,78)
(951,671,30)
(936,151,38)
(450,202,25)
(910,684,15)
(9,541,348)
(660,288,160)
(198,673,383)
(533,135,240)
(410,993,17)
(644,850,3835)
(149,49,1)
(97,649,109)
(616,818,3835)
(271,133,0)
(862,365,792)
(354,928,28)
(267,251,1)
(385,673,4)
(453,496,1)
(462,381,1)
(364,691,3835)
(306,888,3270)
(8,427,178)
(658,547,28)
(999,572,81)
(281,647,349)
(47,201,1)
(418,680,51)
(167,327,1)
(66,919,116)
(719,157,1636)
(150,366,116)
(951,941,1)
(20,931,117)
(930,654,60)
(886,247,1636)
(109,396,348)
(70,669,349)
(281,280,1)
(793,253,1636)
(415,468,1)
(986,495,15)
(342,719,3270)
(643,332,160)
(552,73,230)
(89,788,3835)
(667,796,3835)
(259,706,3835)
(406,36,230)
(716,898,757)
(304,233,1)
(689,844,1)
(883,164,1636)
(601,606,1)
(202,669,349)
(902,519,50)
(21,750,3835)
(459,996,12)
(879,872,1)
(266,466,348)
(738,893,34)
(261,604,349)
(753,163,1636)
(240,552,348)
(224,370,348)
(870,512,1579)
(836,119,758)
(254,859,3270)
(331,153,1)
(220,480,348)
(19,91,1)
(928,588,19)
(458,460,1)
(410,558,1)
(948,562,42)
(864,869,1)
(915,497,2)
(821,450,1579)
(25,801,3835)
(292,553,348)
(238,964,124)
(900,418,17)
(746,837,1)
(493,552,1)
(459,363,1)
(592,450,45)
(162,708,3270)
(884,446,1579)
