(444,646,6)
(405,497,1)
(517,916,1)
(704,609,1593)
(85,288,1)
(108,743,3835)
(912,14,10)
(431,929,73)
(695,980,757)
(217,25,1)
(656,307,244)
(700,230,1636)
(575,678,1)
(555,847,3835)
(688,410,1579)
(856,225,1636)
(906,187,79)
(191,554,348)
(733,69,1636)
(964,176,27)
(949,320,24)
(819,937,757)
(136,926,234)
(161,829,3835)
(355,293,289)
(141,842,3835)
(796,601,757)
(72,353,123)
(854,372,1579)
(952,635,94)
(509,682,79)
(332,631,349)
(533,158,240)
(380,707,3835)
(500,252,554)
(619,250,185)
(998,683,17)
(521,526,1)
(169,516,459)
(565,790,3835)
(525,597,120)
(465,763,3833)
(505,337,257)
(346,490,348)
(686,853,0)
(923,416,12)
(487,821,3835)
(65,285,1)
(763,929,757)
(430,853,3835)
(992,342,32)
(549,874,3270)
(459,158,271)
(856,656,1594)
(873,450,1579)
(869,302,1636)
(342,206,1)
(342,430,348)
(485,244,247)
(377,746,3835)
(576,527,18)
(812,652,1585)
(195,3,1)
(57,977,117)
(103,258,1)
(148,68,1)
(640,97,160)
(381,406,1)
(170,305,1)
(966,325,116)
(340,92,1)
(454,508,1)
(178,474,348)
(649,418,9)
(445,721,3835)
(808,595,1594)
(973,295,19)
(19,313,1)
(538,54,88)
(403,544,1)
(599,526,25)
(261,302,1)
(170,47,1)
(446,372,1)
(306,646,349)
(906,562,82)
(741,589,1594)
(862,165,789)
(636,334,185)
(314,582,349)
(598,820,3835)
(940,139,18)
(104,688,3835)
(755,581,1594)
(650,54,160)
(374,312,562)
(250,214,1)
(465,853,3833)
(149,574,349)
(266,8,1)
(398,919,35)
(732,957,757)
(268,612,349)
(752,162,1636)
(202,862,574)
(948,540,42)
(890,601,757)
(846,409,1579)
(672,823,3270)
(153,44,1)
(217,575,363)
(292,941,108)
(431,864,3270)
(717,745,1)
(453,247,230)
(528,411,1)
(161,921,124)
(731,277,1636)
(557,411,1)
(802,990,217)
(516,216,271)
(903,884,3270)
(673,951,5)
(841,117,1636)
(325,496,348)
(924,703,3270)
(1000,103,17)
(963,374,37)
(905,181,18)
(530,481,1)
(446,21,412)
(918,775,3835)
(244,821,3835)
(254,587,349)
(435,504,1)
(992,100,32)
(426,878,3270)
(825,657,1594)
(568,308,230)
(367,465,1)
(886,761,9)
(111,328,1)
(234,363,109)
(421,848,3835)
(469,169,280)
(602,860,959)
(332,818,3835)
(590,164,567)
(437,363,1)
(723,520,232)
(572,934,6)
(522,399,1)
(21,959,156)
(579,748,3835)
(918,240,2)
(776,819,1)
(645,573,6)
(224,262,1)
(200,91,1)
(899,559,7)
(608,984,3)
(458,657,88)
(835,967,757)
(58,709,3780)
(139,57,1)
(351,90,6)
(91,257,1)
(655,550,10)
(602,332,160)
(563,920,1)
(95,78,1)
(280,400,348)
(801,938,757)
(93,765,3835)
(960,185,104)
(106,322,1)
(163,601,112)
(516,124,271)
(530,115,230)
(401,692,3835)
(421,393,1)
(77,959,111)
(100,16,1)
(685,23,185)
(651,748,3835)
(431,513,0)
(639,625,1)
(338,453,348)
(684,537,24)
(196,722,3835)
(810,312,1636)
(117,308,1)
(937,987,1)
(33,865,3228)
(759,483,232)
(971,434,38)
(264,360,348)
(930,246,53)
(793,163,1636)
(226,747,3270)
(565,695,3835)
(218,847,3835)
(484,220,108)
(511,586,2)
(40,744,3835)
(35,985,108)
(47,525,348)
(979,690,3835)
(688,759,1)
(795,377,1579)
(889,151,1636)
(805,441,1579)
(874,840,1)
(954,122,56)
(771,526,757)
(195,579,349)
(995,769,3270)
(348,229,230)
(204,295,1)
(414,229,160)
(83,136,1)
(649,123,6)
(268,206,1)
(906,672,88)
(873,305,1636)
(995,530,70)
(842,662,1594)
(690,479,1579)
(632,390,26)
(469,87,280)
(208,126,1)
(141,386,348)
(127,623,349)
(906,355,82)
(709,194,1636)
(537,706,3778)
(204,221,1)
(94,305,1)
(99,160,1)
(968,94,41)
(508,119,285)
(930,139,53)
(58,263,1)
(735,671,1594)
(9,340,1)
(9,420,149)
(4,530,348)
(868,765,5)
(785,794,1)
(568,571,1)
(700,813,1)
(736,369,1579)
(921,445,110)
(254,169,1)
(210,146,1)
(631,144,185)
(490,435,1)
(554,206,271)
(678,720,3833)
(149,97,1)
(330,729,3270)
(118,965,133)
(140,544,348)
(539,306,283)
(323,642,349)
(287,195,1)
(891,234,1636)
(452,52,310)
(999,744,3835)
(564,10,10)
(967,163,108)
(433,861,3270)
(365,215,248)
(627,314,160)
(154,361,348)
(55,120,1)
(667,735,3835)
(273,469,348)
(947,820,3835)
(397,282,460)
(90,442,348)
(419,790,3833)
(708,286,1636)
(21,609,460)
(620,226,551)
(342,929,133)
(82,371,348)
(947,532,119)
(759,276,1636)
(79,451,348)
(558,617,8)
(853,63,1636)
(587,346,567)
(63,833,3835)
(505,34,1)
(760,821,1)
(393,65,8)
(186,874,3270)
(730,549,1579)
(935,923,1)
(222,168,1)
(79,854,3835)
(920,404,17)
(217,455,362)
(50,993,117)
(227,565,348)
(227,921,116)
(996,327,5)
(502,190,282)
(474,49,290)
(534,821,3835)
(469,103,280)
(52,533,348)
(752,424,1579)
(120,241,1)
(144,666,349)
(339,499,459)
(36,425,348)
(407,870,3270)
(713,877,9)
(778,245,1636)
(876,904,757)
(829,420,232)
(919,751,3835)
(409,70,360)
(516,708,3270)
(952,302,85)
(559,57,606)
(105,770,3835)
(683,477,34)
(747,227,1636)
(458,445,1)
(954,961,1)
(305,725,3835)
(345,759,3835)
(125,339,1)
(62,843,3835)
(221,464,178)
(74,212,1)
(341,590,349)
(659,218,160)
(651,528,5)
(46,442,348)
(591,535,4)
(212,766,3835)
(104,773,3835)
(90,316,1)
(366,17,98)
(69,352,348)
(400,933,75)
(314,189,1)
(15,411,348)
(342,713,3270)
(150,775,3780)
(401,801,3835)
(836,63,1636)
(810,986,757)
(718,470,1579)
(459,939,12)
(586,717,3835)
(560,286,423)
(691,300,1636)
(381,775,3835)
(42,632,349)
(199,29,1)
(943,449,16)
(570,592,13)
(397,911,49)
(578,81,160)
(976,357,28)
(627,367,28)
(916,651,1)
(471,508,1)
(214,175,1)
(129,689,3835)
(262,987,111)
(524,834,3833)
(966,137,116)
(520,623,106)
(398,957,35)
(855,681,1594)
(596,879,3270)
(370,933,41)
(18,5,1)
(1,133,0)
(58,528,356)
(112,976,109)
(898,815,3835)
(193,515,348)
(194,481,348)
(929,866,3270)
(68,44,1)
(730,652,1585)
(128,365,348)
(93,59,1)
(584,622,1)
(708,863,3)
(181,421,348)
(260,910,114)
(470,973,18)
(925,546,171)
(796,542,232)
(843,5,1636)
(967,492,111)
(677,32,186)
(215,474,348)
(586,33,243)
(616,406,23)
(925,688,3835)
(303,484,122)
(236,392,348)
(28,747,3270)
(659,712,3835)
(264,173,1)
(586,130,243)
(682,727,3835)
(580,282,85)
(164,780,3835)
(407,938,17)
(936,862,241)
(196,904,117)
(227,253,1)
(806,628,1594)
(98,494,348)
(266,66,1)
(554,931,20)
(908,372,36)
(565,556,1)
(178,318,1)
(48,603,349)
(398,917,35)
(279,103,1)
(496,63,529)
(362,235,248)
(346,204,0)
(358,454,1)
(932,88,64)
(988,772,3270)
(516,859,3270)
(778,329,1636)
(875,956,757)
(793,834,1)
(559,479,0)
(437,158,230)
(179,701,3835)
(834,993,757)
(621,113,160)
(764,96,1636)
(249,714,3835)
(715,513,232)
(347,653,349)
(25,86,1)
(150,429,362)
(10,1,1)
(309,705,3835)
(328,412,348)
(854,389,757)
(366,372,2)
(906,571,82)
(23,319,1)
(288,822,3835)
(896,241,127)
(893,924,757)
(775,493,1579)
(759,233,1636)
(459,938,12)
(589,164,186)
(57,420,117)
(169,389,132)
(344,621,349)
(883,14,1636)
(549,561,3)
(55,519,348)
(525,356,1)
(481,45,323)
(341,924,116)
(236,995,132)
(448,890,3270)
(167,719,3270)
(424,724,3835)
(462,993,21)
(470,522,1)
(877,250,1636)
(432,778,3835)
(164,86,1)
(646,399,14)
(987,642,16)
(324,720,3835)
(450,427,1)
(515,812,3835)
(582,272,160)
(823,75,1636)
(194,644,349)
(632,150,160)
(382,974,14)
(140,51,1)
(608,884,3270)
(799,140,1636)
(413,873,3270)
(577,231,160)
(301,139,1)
(572,419,1)
(33,981,107)
(640,62,160)
(591,739,3833)
(21,47,1)
(299,639,349)
(889,838,6)
(852,39,1636)
(986,404,15)
(387,688,3833)
(306,212,1)
(442,686,3270)
(216,391,348)
(700,724,1)
(376,357,2)
(762,172,1636)
(109,303,0)
(173,121,1)
(944,865,1729)
(90,615,349)
(519,598,87)
(921,209,107)
(789,204,1636)
(272,472,348)
(454,744,3835)
(988,885,3270)
(28,302,1)
(883,934,757)
(345,541,348)
(841,891,14)
(624,975,3)
(218,271,1)
(776,874,0)
(998,153,10)
(226,778,3835)
(137,951,119)
(716,649,757)
(761,331,1636)
(528,807,3835)
(64,881,3261)
(893,793,5)
(165,443,348)
(419,24,529)
(261,27,1)
(404,206,474)
(521,915,17)
(648,409,6)
(962,407,31)
(563,839,3835)
(346,306,1)
(967,806,3835)
(10,649,115)
(887,953,757)
(334,553,348)
(940,939,1)
(245,374,348)
(826,921,757)
(170,738,3835)
(203,995,148)
(249,776,3270)
(559,548,1)
(630,375,40)
(490,210,280)
(475,702,3835)
(622,161,160)
(143,116,1)
(310,700,3835)
(762,408,1579)
(354,671,87)
(986,378,15)
(142,330,1)
(379,742,3835)
(180,825,3270)
(398,134,359)
(13,363,129)
(909,582,22)
(84,273,1)
(881,869,1)
(728,740,1)
(340,543,348)
(34,910,111)
(846,861,18)
(378,807,3835)
(962,602,37)
(935,718,3835)
(102,960,111)
(841,16,1636)
(664,824,3835)
(619,229,185)
(458,872,3270)
(719,61,1636)
(942,698,1729)
(999,557,81)
(955,27,11)
(982,253,69)
(120,6,1)
(873,509,1579)
(25,814,3835)
(345,260,1)
(218,786,3835)
(457,527,1)
(231,824,3835)
(201,222,1)
(567,592,16)
(906,827,3835)
(42,289,1)
(710,99,1636)
(296,971,111)
(317,50,1)
(412,224,572)
(894,221,1636)
(175,751,3835)
(333,631,349)
(463,718,3835)
(487,852,3835)
(675,353,25)
(99,30,1)
(354,44,263)
(998,822,3835)
(674,653,1)
(461,44,526)
(381,294,257)
(711,815,1)
(455,797,3835)
(779,11,1636)
(33,149,1)
(164,132,1)
(617,650,1)
(219,981,111)
(70,508,348)
(760,787,1)
(787,10,1636)
(235,446,348)
(905,563,1)
(978,817,3835)
(217,368,362)
(879,583,1594)
(126,196,1)
(168,103,1)
(937,866,3270)
(829,671,1594)
(21,937,156)
(229,745,3270)
(372,944,19)
(559,232,606)
(584,768,3835)
(782,789,1)
(244,119,1)
(554,628,82)
(843,923,757)
(127,950,121)
(670,249,160)
(998,345,10)
(455,863,3270)
(345,422,348)
(898,631,48)
(928,659,19)
(360,367,1)
(813,571,1579)
(314,619,349)
(9,635,349)
(166,369,348)
(835,531,1579)
(294,925,109)
(167,503,348)
(460,484,1)
(416,461,1)
(364,197,10)
(806,217,758)
(177,974,114)
(358,56,230)
(729,740,1)
(783,166,1636)
(694,318,1636)
(596,233,47)
(368,928,36)
(782,143,1636)
(487,936,2)
(348,855,3835)
(228,345,1)
(540,244,288)
(425,311,295)
(743,617,1594)
(215,214,1)
(148,46,1)
(392,635,11)
(186,20,1)
(568,828,3270)
(659,928,26)
(691,532,1579)
(355,190,289)
(341,759,3835)
(176,930,117)
(968,96,41)
(780,196,1636)
(276,570,348)
(641,601,1)
(446,62,412)
(528,423,1)
(370,705,3833)
(294,810,3270)
(486,775,3835)
(379,247,230)
(669,536,8)
(885,581,1594)
(589,821,3835)
(920,860,821)
(391,21,557)
(57,196,1)
(818,61,1636)
(448,959,5)
(330,816,3835)
(83,1000,108)
(779,805,1)
(67,944,161)
(469,627,86)
(507,892,3270)
(788,645,232)
(965,354,20)
(104,520,348)
(422,126,504)
(959,986,1)
(832,464,1579)
(783,938,757)
(401,224,230)
(643,9,160)
(997,843,3835)
(801,394,1579)
(372,472,1)
(420,504,2)
(497,393,1)
(947,355,119)
(86,209,1)
(476,920,14)
(378,781,3835)
(588,470,18)
(151,93,1)
(133,253,1)
(157,930,110)
(699,561,232)
(468,585,72)
(233,364,200)
(428,628,21)
(151,99,1)
(694,497,232)
(603,554,22)
(209,881,3270)
(464,820,3835)
(997,299,97)
(528,201,265)
(1,642,349)
(157,703,3270)
(308,178,1)
(578,680,1)
(784,413,1579)
(912,445,13)
(318,810,3270)
(406,201,230)
(941,274,55)
(823,44,1636)
(101,314,1)
(216,420,109)
(553,662,19)
(740,437,1579)
(272,709,3835)
(231,76,1)
(44,464,175)
(925,312,168)
(349,125,233)
(432,656,4)
(419,339,529)
(194,300,1)
(667,259,230)
(309,475,116)
(430,315,484)
(815,265,1636)
(27,768,3835)
(679,279,242)
(500,824,3835)
(637,474,18)
(118,290,1)
(475,339,123)
(861,624,1594)
(356,459,1)
(347,936,112)
(189,155,1)
(453,863,3270)
(900,705,3835)
(524,326,556)
(519,204,283)
(732,209,1636)
(470,386,1)
(813,642,1594)
(626,415,18)
(808,678,1590)
(67,655,460)
(109,763,3835)
(521,319,289)
(345,660,349)
(915,493,39)
(829,690,1)
(89,842,3835)
(409,703,3270)
(429,265,230)
(856,168,1636)
(385,969,10)
(341,6,1)
(741,569,1579)
(649,288,6)
(314,389,116)
(134,331,1)
(755,671,1594)
(328,708,3270)
(612,680,0)
(545,554,1)
(484,655,113)
(579,634,1)
(293,115,1)
(405,700,3835)
(841,889,14)
(600,210,160)
(433,609,75)
(221,492,348)
(384,909,6)
(292,954,108)
(908,953,1)
(613,602,1)
(534,996,10)
(584,207,290)
(429,964,12)
(815,338,1636)
(767,592,1594)
(110,55,1)
(411,33,230)
(790,237,1636)
(676,940,19)
(976,638,31)
(177,387,348)
(266,515,348)
(314,48,1)
(663,123,211)
(649,964,1)
(526,218,99)
(368,15,370)
(99,291,1)
(203,579,349)
(767,333,1636)
(658,67,160)
(269,27,1)
(321,945,110)
(591,855,3833)
(850,61,1636)
(502,157,282)
(667,400,1)
(47,434,348)
(798,809,1)
(487,827,3835)
(121,34,1)
(623,467,21)
(24,274,1)
(613,576,1)
(362,545,1)
(860,701,3)
